chain_id,accounts,hops,total_value,time_span_hours,velocity
992af6b5-c34e-46fd-86d2-65d78aeb48ce,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000147,4,77988697.30242485,1061.85,73446.31
ff2b6fdc-eb15-4020-b537-6467db4d98d6,ACC000155 -> ACC000111 -> ACC000053 -> ACC000082 -> ACC000157,4,111760052.21728617,1918.88,58242.28
5479ceaf-661e-4852-9b2e-53b1c7623712,ACC000155 -> ACC000111 -> ACC000053 -> ACC000093 -> ACC000086,4,113767454.08206439,1631.33,69738.91
1b2aa997-7adf-4a20-94a2-82d845b4e909,ACC000155 -> ACC000111 -> ACC000053 -> ACC000010 -> ACC000085,4,82261830.59303835,1686.63,48772.79
0a0be085-f4aa-4703-bbe6-dc5d0de1a104,ACC000155 -> ACC000111 -> ACC000053 -> ACC000092 -> ACC000071,4,83179640.63456932,1805.9,46059.88
b4185687-9cda-4f0f-9244-573361667c60,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000026,4,121599244.40244913,974.39,124795.11
82a96512-c4d5-41cc-a875-2649df4fdbd9,ACC000155 -> ACC000111 -> ACC000053 -> ACC000009 -> ACC000065,4,101403106.71481353,1697.38,59740.81
d83109ce-9d56-490c-abbd-c0a3c1557665,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000030,4,80343076.1012363,1041.73,77124.66
4791a67f-15ef-43b9-b3d8-f4e8e95dbb7b,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000104,4,96774053.33353466,1334.64,72509.47
61ff4a4e-27b9-4eba-9c35-392cb777465a,ACC000155 -> ACC000111 -> ACC000053 -> ACC000008 -> ACC000121,4,100454754.61875796,1393.36,72095.48
dd3e719e-4d14-42cb-9497-eee7a2628670,ACC000155 -> ACC000111 -> ACC000053 -> ACC000010 -> ACC000110,4,108190279.68696916,1345.78,80392.26
86140a3e-0469-443b-a0ba-686ef2c983b2,ACC000155 -> ACC000111 -> ACC000053 -> ACC000008 -> ACC000148,4,118791609.15781146,1163.59,102090.36
45a30f8d-0199-4d9a-be66-413db3ab59b1,ACC000155 -> ACC000111 -> ACC000053 -> ACC000009 -> ACC000165,4,104129468.31640966,1697.38,61347.02
5f1ffca2-c000-420a-b97d-f0a7a3ce88cd,ACC000155 -> ACC000111 -> ACC000053 -> ACC000152 -> ACC000156,4,124675345.85296836,1402.48,88896.36
9ace03ac-6b08-4a9b-83e1-00f036820b83,ACC000155 -> ACC000111 -> ACC000053 -> ACC000188 -> ACC000005,4,73243830.88968217,1817.71,40294.64
6e508fea-6dd1-4a4a-9202-51c2788217cc,ACC000155 -> ACC000111 -> ACC000053 -> ACC000010,3,70077857.89270037,974.39,71919.64
2911fe4a-7e07-4573-b578-1385942ef3bd,ACC000155 -> ACC000111 -> ACC000053 -> ACC000093 -> ACC000126,4,78630404.25258563,1280.51,61405.76
8d36a0db-a5b1-4a10-80c4-cd67b3438c2c,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000186,4,88305844.73215975,1720.67,51320.71
67928b6f-e4fb-48fe-899e-45ed7f895839,ACC000155 -> ACC000111 -> ACC000053 -> ACC000093 -> ACC000170,4,84034101.9996541,1618.41,51923.8
c0318b66-3646-40b7-9150-3b1c63e2515c,ACC000155 -> ACC000111 -> ACC000053 -> ACC000188 -> ACC000072,4,109483634.55392984,1780.33,61496.1
9fe5e7f3-bcd2-48ef-bba1-b3567c1eb590,ACC000155 -> ACC000111 -> ACC000053 -> ACC000093 -> ACC000083,4,80181795.91152923,974.39,82289.13
3a9b251c-3868-498f-b4ec-eed1cb6f1d12,ACC000155 -> ACC000111 -> ACC000053 -> ACC000081 -> ACC000139,4,124498835.17432418,1303.45,95514.73
3cf78374-b182-4666-a8de-f92f61075bf2,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000058,4,80200263.12848276,1344.22,59662.99
3304a0e3-d9e0-4e8f-a8e7-be9b42267431,ACC000155 -> ACC000111 -> ACC000053 -> ACC000023 -> ACC000146,4,128750380.63130791,1246.15,103318.53
712f21ec-fe1d-4700-8f78-c28ef4743ff2,ACC000155 -> ACC000111 -> ACC000053 -> ACC000002 -> ACC000035,4,109161638.03305292,1669.4,65389.87
1cc1d9f1-a700-4458-8791-7cc1b7307a21,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000048,4,80786459.90130486,1026.59,78694.09
8e1d270a-d91b-4da9-aad2-956620ebd298,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000181,4,80361294.36195967,974.39,82473.35
dc80cfa0-4554-4f34-8b3d-6718afa4366e,ACC000155 -> ACC000111 -> ACC000053 -> ACC000010 -> ACC000172,4,77020378.08381435,1188.75,64791.02
18f3da96-61e6-44c7-95d9-ff55ff96697d,ACC000155 -> ACC000111 -> ACC000053 -> ACC000093 -> ACC000101,4,103904887.06436592,1928.68,53873.49
4badc136-d2d2-4153-91ba-8d24400be4e5,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000106,4,96562306.14528356,974.39,99100.15
3f910f32-afb9-44c8-a4de-e82435627b4e,ACC000155 -> ACC000111 -> ACC000053 -> ACC000010 -> ACC000040,4,97149742.53573866,974.39,99703.03
648c1e84-38ec-4127-beee-71addb42aa0d,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000119,4,104011301.69315913,1626.47,63949.21
62db656b-c652-4aaa-bd5d-82dc0b4258be,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000069,4,124984824.38225931,1045.11,119590.59
5b3f7f99-5dc7-4dec-a8f4-267d88afb20b,ACC000155 -> ACC000111 -> ACC000053 -> ACC000152 -> ACC000020,4,134564843.79907784,974.39,138101.47
0a9d96b9-f7f5-4f34-b27c-004e6be1d0fc,ACC000155 -> ACC000111 -> ACC000053 -> ACC000023 -> ACC000088,4,111195683.21409537,1727.18,64379.89
751fc8e2-bb52-4394-b8fd-2ea5d73e1ba7,ACC000155 -> ACC000111 -> ACC000053 -> ACC000188 -> ACC000007,4,80063839.22112775,1780.33,44971.23
69abd26f-6b6c-44cf-bff2-95c1ea3c82b3,ACC000155 -> ACC000111 -> ACC000053 -> ACC000092 -> ACC000114,4,109267017.74283755,1291.8,84585.09
3c8c54a3-3cd4-4762-bb22-9a9cbae3ea4d,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000006,4,95717609.80617134,1027.22,93180.84
9b88eea7-08c5-43fe-a2e3-4f0cbec0faf8,ACC000155 -> ACC000111 -> ACC000053 -> ACC000152 -> ACC000017,4,154740291.6457209,974.39,158807.17
cfc6508d-5a8b-4a58-9bff-e7865b0eb760,ACC000155 -> ACC000111 -> ACC000053 -> ACC000140 -> ACC000080,4,94592003.93398777,1675.0,56472.79
11709185-4a00-412e-9cb5-ee74b7b69bd1,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000122,4,101246648.76039517,974.39,103907.61
d918867f-c3e4-4241-af47-50871844b55e,ACC000155 -> ACC000111 -> ACC000053 -> ACC000010 -> ACC000154,4,83038399.61456664,1674.67,49584.92
4f68072e-71b6-43ba-95b4-a869e05a00a1,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000081,4,104472194.31420289,1004.99,103953.06
3332fb9b-ebbf-43a1-b8f4-da2e63825c8a,ACC000155 -> ACC000111 -> ACC000053 -> ACC000152 -> ACC000196,4,114131579.45444469,1287.95,88614.78
b44ac73c-043c-4350-81c2-500c32a15a35,ACC000155 -> ACC000111 -> ACC000053 -> ACC000152 -> ACC000015,4,151233444.4617991,974.39,155208.15
5423f4d7-a4a2-42f2-9b6d-b63f5a80cd8c,ACC000155 -> ACC000111 -> ACC000053 -> ACC000188 -> ACC000055,4,87699077.40989578,1780.33,49259.88
c1886b42-1ba6-4a0b-b36f-f7baa1c19720,ACC000155 -> ACC000111 -> ACC000053 -> ACC000166 -> ACC000109,4,103007551.78153276,1645.04,62617.18
9229757b-c867-4db0-81d5-43fc9b38189e,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177,3,75279390.28547475,974.39,77257.88
23630a11-e568-490e-aba8-72909fad6f28,ACC000155 -> ACC000111 -> ACC000053 -> ACC000093 -> ACC000022,4,80265473.13808198,1828.91,43887.01
ff5306c5-bbf9-4bfa-b0af-98cbedf4c365,ACC000155 -> ACC000111 -> ACC000053 -> ACC000140 -> ACC000189,4,122914064.81205003,1675.0,73381.47
4174ce29-adf8-4319-9fba-2eadebe56dc1,ACC000155 -> ACC000111 -> ACC000053 -> ACC000023 -> ACC000174,4,105297282.29599777,974.39,108064.7
5983ff3f-6d66-4f9b-8f32-3097a601f799,ACC000155 -> ACC000111 -> ACC000053 -> ACC000093,3,73720345.86619018,974.39,75657.86
f7b1714e-7c1b-48bb-86d5-77f03abe1e7b,ACC000155 -> ACC000111 -> ACC000053 -> ACC000002 -> ACC000124,4,103924286.32093,974.39,106655.62
b056a1d2-8c3e-4a18-b297-c5ee9805bbfe,ACC000155 -> ACC000111 -> ACC000053 -> ACC000010 -> ACC000133,4,75556557.3955317,1791.71,42170.04
21b93267-508d-467e-b9a4-966998de1900,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000159,4,90655829.51596735,1647.14,55038.47
fc565a9d-5435-4147-a479-23f2ba97f509,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000095,4,100381193.66360289,974.39,103019.41
f3893cb6-9e42-4698-9f8f-c5d7fe854d76,ACC000155 -> ACC000111 -> ACC000053 -> ACC000093 -> ACC000051,4,97650824.8265681,974.39,100217.28
20c4fe75-508f-41d2-9f6a-e62b4cb17504,ACC000155 -> ACC000111 -> ACC000053 -> ACC000010 -> ACC000077,4,102045183.26550059,1868.91,54601.34
2b0d87aa-8427-4c5c-a209-63dfdfd81c38,ACC000155 -> ACC000111 -> ACC000053 -> ACC000010 -> ACC000188,4,110088184.21059129,1857.13,59278.78
c6ccfc2f-7773-4605-91ad-845a28a95dfc,ACC000155 -> ACC000111 -> ACC000053 -> ACC000010 -> ACC000084,4,100799381.33098468,1487.95,67743.68
bbb2beb2-510e-403f-a922-34586d60dee2,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000150,4,112211166.1199674,1565.99,71654.94
381d1a9b-fb1d-4723-b9ee-0fbef5d978b3,ACC000155 -> ACC000111 -> ACC000053 -> ACC000126 -> ACC000185,4,110926827.95524289,1604.84,69120.01
e0b5c400-b82e-481b-9229-9b72332ebd4b,ACC000155 -> ACC000111 -> ACC000053 -> ACC000009 -> ACC000045,4,114268112.12195984,1697.38,67320.12
35203222-bffc-42eb-a072-8cd14305b6ee,ACC000155 -> ACC000111 -> ACC000053 -> ACC000025 -> ACC000180,4,114412282.74634767,1731.25,66086.35
6825c9a5-b485-4b71-95e3-fe7ec5fd4646,ACC000155 -> ACC000111 -> ACC000053 -> ACC000025 -> ACC000163,4,116171140.13157603,1338.68,86780.08
8019fbe0-2710-4c7a-83cf-a82ab4cd3013,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000047,4,81307373.38059285,974.39,83444.29
3522abfa-1ef1-4a40-9207-c9ad0a5aeda5,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000190,4,86292365.46199323,974.39,88560.3
1b1034ad-9925-4c10-971a-06328af08b65,ACC000155 -> ACC000111 -> ACC000053 -> ACC000025 -> ACC000079,4,97681130.40788133,1571.57,62155.3
51c9cd4b-df56-4ab5-b224-6824a40db5d7,ACC000155 -> ACC000111 -> ACC000053 -> ACC000010 -> ACC000031,4,95295804.67735167,1145.16,83216.39
cd5e8fe1-7aba-4d58-9df7-487ea0c454ca,ACC000155 -> ACC000111 -> ACC000053 -> ACC000025 -> ACC000037,4,124302367.79684961,1462.51,84992.25
623a6626-2b62-4a9f-9a16-e5224d9b14c5,ACC000155 -> ACC000111 -> ACC000053 -> ACC000082 -> ACC000099,4,99596388.05113089,1839.08,54155.56
7030dd6a-bac9-4d54-8d0b-22faa535c44d,ACC000155 -> ACC000111 -> ACC000053 -> ACC000008 -> ACC000136,4,103101332.05169632,1796.78,57381.06
877fcac7-5d61-4d88-af2a-1c2e4d406733,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000059,4,103215070.55111268,1691.1,61034.39
e1303f6b-99cc-402a-99b1-a36457681ad4,ACC000155 -> ACC000111 -> ACC000053 -> ACC000188 -> ACC000200,4,109906117.64445588,1780.33,61733.4
60783323-4468-4573-9707-78541f7cc709,ACC000155 -> ACC000111 -> ACC000053 -> ACC000152 -> ACC000004,4,106266225.05730298,1761.39,60331.0
b416446e-1a35-47c0-9d56-99d3be667d63,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000039,4,97585074.1205239,974.39,100149.8
3d20daf1-93e5-4fa2-a2d9-16ee483564c5,ACC000155 -> ACC000111 -> ACC000053 -> ACC000010 -> ACC000090,4,103352243.39196582,1404.8,73570.72
92b57115-b5f3-4659-8e41-ab6855eee2fd,ACC000155 -> ACC000111 -> ACC000053 -> ACC000010 -> ACC000091,4,107872797.28627491,1901.97,56716.35
0998383c-7d04-4c6b-82f5-caf43d79f78a,ACC000155 -> ACC000111 -> ACC000053 -> ACC000152 -> ACC000179,4,125417184.5652801,1238.1,101298.04
a85b1793-efad-445d-b9b9-f7a068eb50f3,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000060,4,103839380.83339392,974.39,106568.48
22c2796d-7bef-4880-9835-c6bbf1f38adc,ACC000155 -> ACC000111 -> ACC000053 -> ACC000082 -> ACC000197,4,92368039.19411926,1618.91,57055.72
9312b1d3-0401-4bce-8704-46c8a833e19f,ACC000155 -> ACC000111 -> ACC000053 -> ACC000152 -> ACC000151,4,147451215.09968218,974.39,151326.52
16d0b0cd-39d0-4ed1-9f3a-e2282221c4cb,ACC000155 -> ACC000111 -> ACC000053 -> ACC000025 -> ACC000057,4,94566665.23259686,1551.8,60939.82
8bfdc51c-ea21-4674-a7c0-f712cb1495db,ACC000155 -> ACC000111 -> ACC000053 -> ACC000152 -> ACC000162,4,150248420.84595674,1946.58,77186.0
35a19579-5cd3-469f-b9a8-24c1783ee0c8,ACC000155 -> ACC000111 -> ACC000053 -> ACC000023 -> ACC000134,4,112466675.50830267,1825.55,61607.12
f0a8f0e2-3360-4a8b-b3a3-814a8341f904,ACC000155 -> ACC000111 -> ACC000053 -> ACC000015 -> ACC000103,4,129678613.59586188,1371.29,94566.55
2537fdb0-5cef-468f-9653-c0df66b09259,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000027,4,90893953.23278071,974.39,93282.82
2da47b0b-6322-4782-a319-e92d8cdb011a,ACC000155 -> ACC000111 -> ACC000053 -> ACC000140 -> ACC000073,4,109000848.73267765,1675.0,65075.08
811a110f-8f03-4d33-937d-5ea02188fa9f,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000130,4,99975416.47092241,1022.58,97767.66
76fb5f00-6186-409a-8b9b-dd20b7d38d95,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000062,4,124908222.74019447,1917.89,65127.9
836079c8-c6a6-44f8-977f-351f55d9b5aa,ACC000155 -> ACC000111 -> ACC000053 -> ACC000152 -> ACC000198,4,126015866.30587603,1375.32,91626.91
0a3a7bfe-87ca-4ef5-9b68-6621498d057c,ACC000155 -> ACC000111 -> ACC000053 -> ACC000188 -> ACC000191,4,120236827.10822232,1794.83,66990.57
d49225c5-0b95-487b-b8a8-0e4ba276d959,ACC000155 -> ACC000111 -> ACC000053 -> ACC000025 -> ACC000127,4,111896032.64445478,1338.68,83586.56
53973138-47c8-406b-8798-d43dd02c39d3,ACC000155 -> ACC000111 -> ACC000053 -> ACC000010 -> ACC000107,4,107517774.46812347,974.39,110343.55
2930ed84-72f4-4776-a19f-11aea2a5cdfa,ACC000155 -> ACC000111 -> ACC000053 -> ACC000002 -> ACC000160,4,110454368.21620233,1421.16,77721.21
0e882802-bcb3-4311-bee0-8d95b2d68ea9,ACC000155 -> ACC000111 -> ACC000053 -> ACC000002 -> ACC000125,4,115292243.3027452,974.39,118322.35
1804bf2d-0494-4101-a800-abe0e52d3d6d,ACC000155 -> ACC000111 -> ACC000053 -> ACC000093 -> ACC000056,4,97351592.75409117,1049.99,92717.05
58c7f6b8-394e-4c8b-8e2d-6ab00e142d06,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000182,4,107585760.0640545,1448.2,74289.04
7c247f3c-211e-4e6f-b75f-565fa1b75685,ACC000155 -> ACC000111 -> ACC000053 -> ACC000152 -> ACC000137,4,117548466.37087752,1528.99,76879.98
c1f8f56e-b898-4c18-9296-63d016fdfb25,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000014,4,97514182.97851714,974.39,100077.04
fc9f2cec-1ff0-4100-a823-e8a96909eb84,ACC000155 -> ACC000111 -> ACC000053 -> ACC000025 -> ACC000042,4,103304299.1147039,1965.97,52546.28
11cc0b4a-cde5-40e0-ba44-bb7af02f7044,ACC000155 -> ACC000111 -> ACC000053 -> ACC000093 -> ACC000167,4,112163210.40949619,974.39,115111.08
a7c572e3-61b3-44e2-9274-6f9f6589e335,ACC000155 -> ACC000111 -> ACC000053 -> ACC000010 -> ACC000092,4,92051161.27073528,1316.31,69931.04
5eb38a51-80dc-4c5e-963c-3392991152ac,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000131,4,103687648.65343422,974.39,106412.76
96a506f9-27c0-4328-ab9e-cd44405aaa6c,ACC000155 -> ACC000111 -> ACC000053 -> ACC000152 -> ACC000063,4,135530571.5826612,1736.32,78056.32
b176fb62-ea60-4fa6-a735-0ae91d5c5f28,ACC000155 -> ACC000111 -> ACC000053 -> ACC000082 -> ACC000070,4,77051256.55163738,1727.84,44593.99
4a3eca77-2dc0-4d84-aac0-09b8c332e2da,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000158,4,79775827.18368334,1656.63,48155.38
b8c0e331-a7d1-4a95-9508-ff364e99afb2,ACC000155 -> ACC000111 -> ACC000053 -> ACC000177 -> ACC000123,4,104597757.27027975,1801.37,58065.81
36b5297c-78a3-4747-bfd5-e57186eba61a,ACC000155 -> ACC000111 -> ACC000053 -> ACC000025 -> ACC000141,4,77350985.00803716,1338.68,57781.34
0df51dbf-6783-4a72-b6d6-ae71cbf4346a,ACC000028 -> ACC000174 -> ACC000079 -> ACC000057 -> ACC000118,4,104133413.15616989,1698.53,61307.89
d1a800c5-52ad-4d9a-860c-e199c88f422c,ACC000028 -> ACC000174 -> ACC000079 -> ACC000058 -> ACC000118,4,112726884.23155397,1194.07,94405.94
951e2c29-b29e-4812-a731-69eda4ef02b0,ACC000028 -> ACC000174 -> ACC000079 -> ACC000045 -> ACC000118,4,108947096.51727323,1335.78,81560.44
3123d07b-a204-457e-85b9-33f5b07e4f03,ACC000028 -> ACC000174 -> ACC000079 -> ACC000003 -> ACC000118,4,175043234.20418596,843.95,207409.69
2e845286-b033-4251-ab3e-e0285858b272,ACC000028 -> ACC000174 -> ACC000079 -> ACC000152 -> ACC000118,4,128031269.44977726,1543.36,82956.43
240a6fce-e678-4a48-b415-111f1d429e2e,ACC000028 -> ACC000174 -> ACC000079 -> ACC000136 -> ACC000118,4,109631417.30311882,1258.56,87108.92
016a61bc-fb2a-4815-a6b3-516617936c75,ACC000028 -> ACC000174 -> ACC000079 -> ACC000002 -> ACC000118,4,123137262.21631363,1659.87,74185.11
2d03f96f-d145-4d4d-92eb-cbe3a317fc2d,ACC000028 -> ACC000174 -> ACC000079 -> ACC000127 -> ACC000118,4,149158303.47267288,1423.22,104803.73
c94738d0-2c36-4bad-a515-125b50ed93c3,ACC000028 -> ACC000174 -> ACC000079 -> ACC000066 -> ACC000118,4,123250146.83610836,966.22,127559.42
d43673e6-2de4-45ec-a1e6-495560a5058e,ACC000028 -> ACC000174 -> ACC000079 -> ACC000082 -> ACC000118,4,108394464.43081531,924.37,117263.67
849f7eb8-f6ec-4e90-912b-88ce8bc8782d,ACC000028 -> ACC000174 -> ACC000079 -> ACC000128 -> ACC000118,4,162985864.83761373,1109.12,146951.2
f9ce3e73-4ba7-466d-b35d-674f10473bec,ACC000028 -> ACC000174 -> ACC000079 -> ACC000189 -> ACC000118,4,125111405.37384407,1274.86,98137.58
e38edae5-ba2d-46d9-a1e8-6ee73b3be855,ACC000028 -> ACC000174 -> ACC000102 -> ACC000050 -> ACC000118,4,98343465.81601965,2102.38,46777.23
b9609d6a-6c29-48df-8b44-f305e5a56eae,ACC000028 -> ACC000174 -> ACC000102 -> ACC000082 -> ACC000118,4,104198210.37012725,1802.39,57811.07
731a1f4d-5f39-4123-9595-a6eb41495c21,ACC000028 -> ACC000174 -> ACC000102 -> ACC000140 -> ACC000118,4,63813287.66583124,1689.39,37772.86
fe100a5e-54db-4f6a-ab05-824d2929d037,ACC000028 -> ACC000174 -> ACC000102 -> ACC000197 -> ACC000118,4,87915244.91879007,2036.08,43178.63
fcc347b5-9760-49b1-88be-629ce7294b04,ACC000028 -> ACC000174 -> ACC000102 -> ACC000118,3,52876703.3823861,1956.67,27023.77
14f07ed4-051f-4331-bc32-686bb2ec7d57,ACC000028 -> ACC000174 -> ACC000102 -> ACC000064 -> ACC000118,4,75511920.59649128,1561.37,48362.46
c726fe64-97ee-4206-9013-60c56a5d4f05,ACC000028 -> ACC000174 -> ACC000155 -> ACC000003 -> ACC000118,4,152975005.70717368,1688.1,90619.63
bb32b8bd-8cdb-4834-99eb-f50f023a29cf,ACC000028 -> ACC000174 -> ACC000155 -> ACC000047 -> ACC000118,4,114091978.50243297,1597.04,71439.64
f1b190cf-4d87-45a0-bd20-02904f77a932,ACC000028 -> ACC000118 -> ACC000138 -> ACC000082 -> ACC000025,4,43984205.17101265,1292.57,34028.53
65e18bbe-07c6-4cf1-964e-9d005e60c6c7,ACC000028 -> ACC000118 -> ACC000138 -> ACC000012 -> ACC000038,4,91799813.33034451,558.22,164450.06
9f408a9b-6af9-4e31-8c9c-46a1cf2ff3ea,ACC000028 -> ACC000118 -> ACC000138 -> ACC000082 -> ACC000032,4,51955309.70394184,1050.62,49451.94
69de2d3f-1be5-44fe-9db5-6986875a702d,ACC000028 -> ACC000118 -> ACC000138 -> ACC000012 -> ACC000115,4,102671945.25382785,1551.91,66158.3
c1af1ce7-b280-470f-9e69-834cf7344044,ACC000028 -> ACC000118 -> ACC000138 -> ACC000082 -> ACC000023,4,44064454.3546579,1050.62,41941.29
212fcc39-eeb3-48fd-8e11-c0060413093d,ACC000028 -> ACC000118 -> ACC000138 -> ACC000122 -> ACC000003,4,104012924.73162475,558.22,186328.61
837a0a1d-449e-424c-8acf-ecc1eff0c5cc,ACC000028 -> ACC000118 -> ACC000138 -> ACC000122 -> ACC000036,4,124757790.65831956,1376.28,90648.57
a33654a2-fd68-4123-8ee0-6c3ab745a101,ACC000028 -> ACC000118 -> ACC000138 -> ACC000122 -> ACC000008,4,77633699.08944826,797.98,97287.98
ea3f109c-fc46-44ff-869b-03910b4dc38e,ACC000028 -> ACC000118 -> ACC000138 -> ACC000122 -> ACC000192,4,122089137.62961477,654.2,186624.6
9cea0775-8a00-4803-8adf-163f73c2afb2,ACC000028 -> ACC000118 -> ACC000138 -> ACC000079 -> ACC000153,4,65693480.944930956,1495.38,43931.01
64424153-a147-4280-8305-3599251947dc,ACC000028 -> ACC000118 -> ACC000138 -> ACC000103 -> ACC000064,4,112247346.59421809,1583.45,70888.01
adba4157-a778-4259-a710-5f86d8a75de5,ACC000028 -> ACC000118 -> ACC000138 -> ACC000079 -> ACC000183,4,39015928.76735049,1043.04,37405.87
1e11e58f-ce8b-4347-b341-737b5edda59a,ACC000028 -> ACC000118 -> ACC000138 -> ACC000103 -> ACC000094,4,74418209.36340454,1583.45,46997.63
95b39a18-0d4b-4596-9b4a-bb179a8a8fda,ACC000028 -> ACC000118 -> ACC000138 -> ACC000109 -> ACC000009,4,80881202.7783856,641.4,126100.65
a99274bf-82f7-4def-a517-4ba886520eb8,ACC000028 -> ACC000118 -> ACC000138 -> ACC000148 -> ACC000117,4,52137517.294582434,1243.77,41919.01
695c962b-8d89-4cc9-a6ce-40a8d2069c5e,ACC000028 -> ACC000118 -> ACC000138 -> ACC000082 -> ACC000175,4,63310164.2178133,1050.62,60259.69
1f6d680d-ff12-4c17-a51e-e4a14e17a888,ACC000028 -> ACC000118 -> ACC000138 -> ACC000171 -> ACC000097,4,40965117.540511996,995.65,41144.01
76adfb68-1dc1-45e0-a60c-dec4a6cb747c,ACC000028 -> ACC000118 -> ACC000138 -> ACC000089 -> ACC000043,4,58046948.19405882,772.62,75130.39
c872e28f-e030-478d-b908-06b65295f8b6,ACC000028 -> ACC000118 -> ACC000138 -> ACC000079 -> ACC000112,4,56440855.648635395,1043.04,54111.72
20a4147b-d506-4cb0-83fc-edd8294e8c22,ACC000028 -> ACC000118 -> ACC000138 -> ACC000109 -> ACC000161,4,60511353.77133309,1118.88,54082.04
6e37075f-9d0a-481b-a54f-cd9943d1beba,ACC000028 -> ACC000118 -> ACC000138 -> ACC000079 -> ACC000019,4,50319593.819273345,1201.76,41871.46
73af6c35-d2cf-4269-b08e-7d0b44d95aaf,ACC000028 -> ACC000118 -> ACC000138 -> ACC000082 -> ACC000120,4,78440113.43194072,1050.62,74660.63
687d5fe1-2f2c-4ace-9831-8ea48f826134,ACC000028 -> ACC000118 -> ACC000138 -> ACC000079 -> ACC000143,4,46527627.63040933,1547.38,30068.74
bea17d75-c250-47d6-b816-bdfc6d709ae7,ACC000028 -> ACC000118 -> ACC000138 -> ACC000082 -> ACC000194,4,84983219.52325708,1050.62,80888.47
dbe7f367-1728-4d19-9f03-6869b060aaba,ACC000028 -> ACC000118 -> ACC000138 -> ACC000012 -> ACC000074,4,81480336.88745883,558.22,145963.76
cc7b6bcb-0eb7-4deb-95fa-a0f4e468b2a2,ACC000028 -> ACC000118 -> ACC000138 -> ACC000082 -> ACC000129,4,55802658.558269925,1105.08,50496.3
e4213d36-b7ef-440e-850e-2fe6542a0155,ACC000028 -> ACC000118 -> ACC000138 -> ACC000012 -> ACC000068,4,77173485.09686106,995.13,77551.01
e3e2f72e-e16d-4bf5-8b63-3e751e362819,ACC000028 -> ACC000118 -> ACC000138 -> ACC000148 -> ACC000178,4,48566703.28173189,929.77,52235.21
02670824-b8a4-4a13-95ce-279b55e87801,ACC000028 -> ACC000118 -> ACC000138 -> ACC000122 -> ACC000087,4,92929794.84794709,693.11,134077.46
c088d7c3-9f59-45da-add4-09a411ebf98b,ACC000028 -> ACC000118 -> ACC000138 -> ACC000148 -> ACC000049,4,61976207.29953728,929.77,66657.61
53b42a2c-ae95-42cf-8c70-160dcd909e19,ACC000028 -> ACC000118 -> ACC000138 -> ACC000122 -> ACC000089,4,94732649.23537883,558.22,169703.94
c1abafa9-54e3-49e5-9862-11fba87b0a94,ACC000028 -> ACC000118 -> ACC000138 -> ACC000174 -> ACC000176,4,75069260.72095226,1313.19,57165.56
e169f5f4-61ba-4dc0-8716-2a22c44b7431,ACC000028 -> ACC000118 -> ACC000138 -> ACC000174 -> ACC000140,4,92258022.29340342,1590.57,58003.02
18bbd97a-41bf-4202-ba65-8a1b68ab3789,ACC000028 -> ACC000118 -> ACC000138 -> ACC000082 -> ACC000034,4,82372140.02334502,1239.5,66456.05
b84eb10f-5db3-4d8f-ac3c-2d9a5030b08b,ACC000028 -> ACC000118 -> ACC000138 -> ACC000122 -> ACC000102,4,78982282.02171263,1014.93,77820.04
